OTU	Sample	Abundance	file	id	round	Kingdom	Phylum	Class	Order	Family	Genus	Species	step
TAXA_163	filt_DRR225057	0.00563289322617681	filt_DRR225057	DRR225057	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	NA	match
TAXA_233	filt_DRR225057	0.00552525832376579	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	Colidextribacter	NA	match
TAXA_165	filt_DRR225063	0.00546515450361604	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus comes	match
TAXA_080	filt_DRR225060	0.00536349636238118	filt_DRR225060	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	NA	NA	match
TAXA_213	filt_DRR225060	0.00536349636238118	filt_DRR225060	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Fournierella	Fournierella massiliensis	match
TAXA_110	filt_DRR225057	0.00516647531572905	filt_DRR225057	DRR225057	polish	Bacteria	Actinobacteria <actinobacteria>	Coriobacteriia	Eggerthellales	Eggerthellaceae	Eggerthella	NA	match
TAXA_024	filt_DRR225063	0.00513642340565417	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	NA	match
TAXA_182	filt_DRR225063	0.00513642340565417	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera indica	match
TAXA_173	filt_DRR225051	0.00507180305447914	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA	match
TAXA_084	filt_DRR225063	0.00505424063116371	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	[Ruminococcus] torques	match
TAXA_038	filt_DRR225060	0.0049917688917211	filt_DRR225060	DRR225060	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus salivarius	match
TAXA_086	filt_DRR225063	0.00497205785667324	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus avium	match
TAXA_152	filt_DRR225063	0.00484878369493754	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flavonifractor	Flavonifractor plautii	match
TAXA_118	filt_DRR225051	0.00472988374743561	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Anaerostipes caccae	match
TAXA_075	filt_DRR225057	0.00470005740528129	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] scindens	match
TAXA_231	filt_DRR225054	0.00458099193745419	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia argi	match
TAXA_016	filt_DRR225063	0.00456114398422091	filt_DRR225063	DRR225063	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	match
TAXA_077	filt_DRR225051	0.00455892409391384	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	NA	match
TAXA_118	filt_DRR225054	0.0045199120449548	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Anaerostipes caccae	match
TAXA_038	filt_DRR225051	0.00438796444039207	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus salivarius	match
TAXA_185	filt_DRR225063	0.00435568704799474	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	NA	NA	match
TAXA_243	filt_DRR225054	0.00433667236745663	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus paragasseri	match
TAXA_244	filt_DRR225057	0.00430539609644087	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. PEA192	match
TAXA_072	filt_DRR225057	0.0042695177956372	filt_DRR225057	DRR225057	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	match
TAXA_204	filt_DRR225054	0.00421451258245785	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	NA	match
TAXA_132	filt_DRR225057	0.00416188289322618	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA	match
TAXA_056	filt_DRR225054	0.00415343268995847	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus gasseri	match
TAXA_013	filt_DRR225048	0.00401939253304604	filt_DRR225048	DRR225048	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	match
TAXA_219	filt_DRR225060	0.00398279432850088	filt_DRR225060	DRR225060	polish	Bacteria	Firmicutes	Clostridia	unknown	unknown	unknown	Clostridia bacterium UC5.1-1D4	match
TAXA_011	filt_DRR225046	0.00395256916996047	filt_DRR225046	DRR225046	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	match
TAXA_193	filt_DRR225046	0.00395256916996047	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. TB6	match
TAXA_093	filt_DRR225063	0.00394477317554241	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unknown	[Eubacterium] rectale	match
TAXA_099	filt_DRR225063	0.00394477317554241	filt_DRR225063	DRR225063	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides merdae	match
TAXA_139	filt_DRR225063	0.00394477317554241	filt_DRR225063	DRR225063	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	Phocaeicola	Phocaeicola massiliensis	match
TAXA_217	filt_DRR225051	0.00387508547982676	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unknown	Lachnospiraceae bacterium AT6	match
TAXA_149	filt_DRR225048	0.00385364438735342	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Intestinibacter	Intestinibacter bartlettii	match
TAXA_131	filt_DRR225051	0.00381809892865284	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Shuttleworthia	NA	match
TAXA_187	filt_DRR225054	0.00378695333496213	filt_DRR225054	DRR225054	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-P872	match
TAXA_054	filt_DRR225060	0.00377037863098083	filt_DRR225060	DRR225060	polish	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	Erysipelatoclostridium ramosum	match
TAXA_240	filt_DRR225057	0.00373134328358209	filt_DRR225057	DRR225057	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter freundii complex sp. CFNIH4	match
TAXA_062	filt_DRR225057	0.00362370838117107	filt_DRR225057	DRR225057	polish	Bacteria	Actinobacteria <actinobacteria>	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	match
TAXA_005	filt_DRR225060	0.00361106685784079	filt_DRR225060	DRR225060	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA	match
TAXA_023	filt_DRR225048	0.00360502216881449	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii	match
TAXA_063	filt_DRR225051	0.00359015272395715	filt_DRR225051	DRR225051	polish	Bacteria	Actinobacteria <actinobacteria>	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium catenulatum	match
TAXA_054	filt_DRR225057	0.00358783008036739	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	Erysipelatoclostridium ramosum	match
TAXA_184	filt_DRR225057	0.00358783008036739	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flavonifractor	NA	match
TAXA_238	filt_DRR225063	0.00341058514135437	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	Monoglobus	NA	match
TAXA_162	filt_DRR225057	0.003300803673938	filt_DRR225057	DRR225057	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides johnsonii	match
TAXA_141	filt_DRR225057	0.00326492537313433	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Enterocloster bolteae	match
TAXA_214	filt_DRR225057	0.00319316877152698	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Sellimonas	Sellimonas intestinalis	match
TAXA_225	filt_DRR225051	0.00319124686573969	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia sp. Marseille-P2398	match
TAXA_204	filt_DRR225051	0.00302028721221792	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	NA	match
TAXA_205	filt_DRR225051	0.00302028721221792	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Tyzzerella	NA	match
TAXA_168	filt_DRR225063	0.00291748849441157	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas funiformis	match
TAXA_102	filt_DRR225054	0.00287075494747129	filt_DRR225054	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia hydrogenotrophica	match
TAXA_177	filt_DRR225057	0.00279850746268657	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Butyricicoccus	NA	match
TAXA_152	filt_DRR225048	0.00277628144035139	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flavonifractor	Flavonifractor plautii	match
TAXA_231	filt_DRR225060	0.00276140406776061	filt_DRR225060	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia argi	match
TAXA_056	filt_DRR225051	0.0027353544563483	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus gasseri	match
TAXA_090	filt_DRR225057	0.00272675086107922	filt_DRR225057	DRR225057	polish	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila wadsworthia	match
TAXA_219	filt_DRR225057	0.00272675086107922	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Clostridia	unknown	unknown	unknown	Clostridia bacterium UC5.1-1D4	match
TAXA_097	filt_DRR225063	0.0027120315581854	filt_DRR225063	DRR225063	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella wadsworthensis	match
TAXA_072	filt_DRR225060	0.0027083001433806	filt_DRR225060	DRR225060	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	match
TAXA_187	filt_DRR225048	0.00269340736750508	filt_DRR225048	DRR225048	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-P872	match
TAXA_025	filt_DRR225063	0.00267094017094017	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera elsdenii	match
TAXA_222	filt_DRR225063	0.00262984878369494	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Sellimonas	NA	match
TAXA_111	filt_DRR225054	0.00262643537747374	filt_DRR225054	DRR225054	polish	Bacteria	Actinobacteria <actinobacteria>	Coriobacteriia	Eggerthellales	Eggerthellaceae	Eggerthella	Eggerthella lenta	match
TAXA_016	filt_DRR225051	0.00262138135400046	filt_DRR225051	DRR225051	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	match
TAXA_243	filt_DRR225051	0.00262138135400046	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus paragasseri	match
TAXA_217	filt_DRR225048	0.00261053329465877	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unknown	Lachnospiraceae bacterium AT6	match
TAXA_211	filt_DRR225057	0.00258323765786452	filt_DRR225057	DRR225057	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter portucalensis	match
TAXA_241	filt_DRR225057	0.00258323765786452	filt_DRR225057	DRR225057	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter freundii complex sp. CFNIH9	match
TAXA_225	filt_DRR225048	0.00256909625823561	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia sp. Marseille-P2398	match
TAXA_005	filt_DRR225051	0.00256439480282653	filt_DRR225051	DRR225051	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA	match
TAXA_057	filt_DRR225051	0.00256439480282653	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Lactobacillus sakei	match
TAXA_037	filt_DRR225057	0.0024756027554535	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	match
TAXA_131	filt_DRR225048	0.00244478514896615	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Shuttleworthia	NA	match
TAXA_171	filt_DRR225057	0.00243972445464983	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	NA	match
TAXA_066	filt_DRR225063	0.00238330046022354	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium limosum	match
TAXA_157	filt_DRR225063	0.00238330046022354	filt_DRR225063	DRR225063	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	Phocaeicola	Phocaeicola dorei	match
TAXA_037	filt_DRR225048	0.00232047403969668	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	match
TAXA_118	filt_DRR225057	0.00229621125143513	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Anaerostipes caccae	match
TAXA_232	filt_DRR225060	0.0022834687483405	filt_DRR225060	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Fournierella	NA	match
TAXA_199	filt_DRR225063	0.00226002629848784	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia	NA	match
TAXA_037	filt_DRR225060	0.00223036482396049	filt_DRR225060	DRR225060	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	match
TAXA_186	filt_DRR225060	0.00223036482396049	filt_DRR225060	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia	Romboutsia ilealis	match
TAXA_037	filt_DRR225051	0.002222475495783	filt_DRR225051	DRR225051	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	match
TAXA_006	filt_DRR225057	0.00218857634902411	filt_DRR225057	DRR225057	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	NA	match
TAXA_074	filt_DRR225057	0.00218857634902411	filt_DRR225057	DRR225057	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Odoribacter	Odoribacter splanchnicus	match
TAXA_165	filt_DRR225060	0.00217726089958048	filt_DRR225060	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus comes	match
TAXA_188	filt_DRR225060	0.00217726089958048	filt_DRR225060	DRR225060	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-G237	match
TAXA_054	filt_DRR225048	0.00215472589400406	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	Erysipelatoclostridium ramosum	match
TAXA_200	filt_DRR225048	0.00215472589400406	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella seminalis	match
TAXA_206	filt_DRR225057	0.00208094144661309	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruthenibacterium	Ruthenibacterium lactatiformans	match
TAXA_053	filt_DRR225063	0.00201347797501644	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unknown	[Clostridium] leptum	match
TAXA_233	filt_DRR225063	0.00201347797501644	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	Colidextribacter	NA	match
TAXA_101	filt_DRR225057	0.00200918484500574	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium callanderi	match
TAXA_015	filt_DRR225046	0.00197628458498024	filt_DRR225046	DRR225046	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella dysenteriae	match
TAXA_088	filt_DRR225046	0.00197628458498024	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus johnsonii	match
TAXA_167	filt_DRR225046	0.00197628458498024	filt_DRR225046	DRR225046	polish	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	Rhodobacter megalophilus	match
TAXA_192	filt_DRR225046	0.00197628458498024	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. G2-10	match
TAXA_229	filt_DRR225046	0.00197628458498024	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. KSUM_16	match
TAXA_243	filt_DRR225046	0.00197628458498024	filt_DRR225046	DRR225046	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus paragasseri	match
TAXA_204	filt_DRR225063	0.0019723865877712	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	NA	match
TAXA_245	filt_DRR225063	0.0019723865877712	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unknown	Lachnospiraceae bacterium GAM79	match
TAXA_117	filt_DRR225057	0.00193742824339839	filt_DRR225057	DRR225057	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella ratti	match
TAXA_018	filt_DRR225063	0.00193129520052597	filt_DRR225063	DRR225063	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	match
TAXA_005	filt_DRR225057	0.00186567164179104	filt_DRR225057	DRR225057	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA	match
TAXA_197	filt_DRR225048	0.00186466663904198	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium saudiense	match
TAXA_153	filt_DRR225063	0.0018491124260355	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia hominis	match
TAXA_184	filt_DRR225060	0.0018055334289204	filt_DRR225060	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flavonifractor	NA	match
TAXA_085	filt_DRR225063	0.00176692965154504	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	NA	match
TAXA_206	filt_DRR225063	0.00176692965154504	filt_DRR225063	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruthenibacterium	Ruthenibacterium lactatiformans	match
TAXA_097	filt_DRR225057	0.00175803673938002	filt_DRR225057	DRR225057	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella wadsworthensis	match
TAXA_119	filt_DRR225057	0.00175803673938002	filt_DRR225057	DRR225057	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. CIP103040	match
TAXA_140	filt_DRR225048	0.00174035552977251	filt_DRR225048	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	NA	match
TAXA_002	filt_DRR225060	0.00169932558016037	filt_DRR225060	DRR225060	polish	Bacteria	NA	NA	NA	NA	NA	NA	match
TAXA_243	filt_DRR225060	0.00169932558016037	filt_DRR225060	DRR225060	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus paragasseri	match
