OTU	Sample	Abundance	file	id	round	Kingdom	Phylum	Class	Order	Family	Genus	Species	step
TAXA_163	filt_DRR225054_polished	0.00751282677742487	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. A254.MGS-108	polish
TAXA_092	filt_DRR225057_polished	0.00749856486796785	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	Dorea longicatena	polish
TAXA_143	filt_DRR225063_polished	0.00739644970414201	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera indica	polish
TAXA_131	filt_DRR225063_polished	0.00731426692965154	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus comes	polish
TAXA_140	filt_DRR225057_polished	0.00721153846153846	filt_DRR225057_polished	DRR225057	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides clarus	polish
TAXA_163	filt_DRR225057_polished	0.00713978185993111	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. A254.MGS-108	polish
TAXA_177	filt_DRR225060_polished	0.00695661409378153	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium sp. YL32	polish
TAXA_142	filt_DRR225063_polished	0.00690335305719921	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus	polish
TAXA_012	filt_DRR225054_polished	0.00684094795993159	filt_DRR225054_polished	DRR225054	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	polish
TAXA_090	filt_DRR225057_polished	0.0067451205510907	filt_DRR225057_polished	DRR225057	polish	Bacteria	Actinobacteria <actinobacteria>	Coriobacteriia	Eggerthellales	Eggerthellaceae	Eggerthella	Eggerthella lenta	polish
TAXA_176	filt_DRR225048_polished	0.00658848879128165	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia sp. Marseille-P2398	polish
TAXA_177	filt_DRR225048_polished	0.00658848879128165	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium sp. YL32	polish
TAXA_181	filt_DRR225051_polished	0.00655345338500114	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Faecalimonas	Faecalimonas umbilicata	polish
TAXA_111	filt_DRR225057_polished	0.00645809414466131	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Enterocloster bolteae	polish
TAXA_136	filt_DRR225063_polished	0.00645134779750164	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. 5_1_39BFAA	polish
TAXA_045	filt_DRR225060_polished	0.00642557484998141	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus salivarius	polish
TAXA_115	filt_DRR225063_polished	0.00624589086127548	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	unknown	butyrate-producing bacterium SM4/1	polish
TAXA_118	filt_DRR225054_polished	0.0062301490349377	filt_DRR225054_polished	DRR225054	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. Smarlab 3302398	polish
TAXA_177	filt_DRR225063_polished	0.00616370808678501	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium sp. YL32	polish
TAXA_171	filt_DRR225060_polished	0.00610695130370134	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Clostridia	unknown	unknown	unknown	Clostridia bacterium UC5.1-1D4	polish
TAXA_059	filt_DRR225051_polished	0.00609756097560976	filt_DRR225051_polished	DRR225051	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	polish
TAXA_060	filt_DRR225057_polished	0.00595579793340987	filt_DRR225057_polished	DRR225057	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes putredinis	polish
TAXA_034	filt_DRR225046_polished	0.00592885375494071	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus anthracis	polish
TAXA_037	filt_DRR225046_polished	0.00592885375494071	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus thuringiensis	polish
TAXA_094	filt_DRR225048_polished	0.00592549620851117	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Anaerostipes caccae	polish
TAXA_115	filt_DRR225048_polished	0.00584262213566486	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	unknown	butyrate-producing bacterium SM4/1	polish
TAXA_024	filt_DRR225060_polished	0.00578832775742127	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus salivarius	polish
TAXA_142	filt_DRR225057_polished	0.0057764064293915	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus	polish
TAXA_024	filt_DRR225051_polished	0.00575564166856622	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus salivarius	polish
TAXA_082	filt_DRR225063_polished	0.00534188034188034	filt_DRR225063_polished	DRR225063	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides merdae	polish
TAXA_163	filt_DRR225051_polished	0.00518577615682699	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. A254.MGS-108	polish
TAXA_071	filt_DRR225063_polished	0.00517751479289941	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus avium	polish
TAXA_148	filt_DRR225054_polished	0.0050696310774493	filt_DRR225054_polished	DRR225054	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-P872	polish
TAXA_070	filt_DRR225063_polished	0.00505424063116371	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Mediterraneibacter	[Ruminococcus] torques	polish
TAXA_059	filt_DRR225057_polished	0.00498708381171068	filt_DRR225057_polished	DRR225057	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	polish
TAXA_079	filt_DRR225051_polished	0.0049578299521313	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia obeum	polish
TAXA_053	filt_DRR225063_polished	0.00476660092044707	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium limosum	polish
TAXA_094	filt_DRR225051_polished	0.00472988374743561	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Anaerostipes caccae	polish
TAXA_062	filt_DRR225057_polished	0.00470005740528129	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] scindens	polish
TAXA_040	filt_DRR225063_polished	0.00468441814595661	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unknown	[Clostridium] leptum	polish
TAXA_160	filt_DRR225057_polished	0.00466417910447761	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruthenibacterium	Ruthenibacterium lactatiformans	polish
TAXA_190	filt_DRR225063_polished	0.00460223537146614	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unknown	Lachnospiraceae bacterium GAM79	polish
TAXA_188	filt_DRR225054_polished	0.00458099193745419	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus paragasseri	polish
TAXA_094	filt_DRR225054_polished	0.0045199120449548	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	Anaerostipes caccae	polish
TAXA_119	filt_DRR225048_polished	0.00426801475158497	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Flavonifractor	Flavonifractor plautii	polish
TAXA_185	filt_DRR225057_polished	0.00423363949483352	filt_DRR225057_polished	DRR225057	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter freundii complex sp. CFNIH4	polish
TAXA_008	filt_DRR225048_polished	0.00422657771516181	filt_DRR225048_polished	DRR225048	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella pneumoniae	polish
TAXA_158	filt_DRR225048_polished	0.00422657771516181	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella seminalis	polish
TAXA_041	filt_DRR225060_polished	0.00419521002602092	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	Erysipelatoclostridium ramosum	polish
TAXA_075	filt_DRR225063_polished	0.00419132149901381	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Faecalicatena	Faecalicatena contorta	polish
TAXA_043	filt_DRR225054_polished	0.00415343268995847	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus gasseri	polish
TAXA_111	filt_DRR225048_polished	0.0041437036423155	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Enterocloster	Enterocloster bolteae	polish
TAXA_134	filt_DRR225063_polished	0.00398586456278764	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas funiformis	polish
TAXA_073	filt_DRR225046_polished	0.00395256916996047	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus johnsonii	polish
TAXA_153	filt_DRR225046_polished	0.00395256916996047	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. G2-10	polish
TAXA_154	filt_DRR225046_polished	0.00395256916996047	filt_DRR225046_polished	DRR225046	polish	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp. TB6	polish
TAXA_017	filt_DRR225063_polished	0.00394477317554241	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera elsdenii	polish
TAXA_077	filt_DRR225063_polished	0.00394477317554241	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unknown	[Eubacterium] rectale	polish
TAXA_110	filt_DRR225063_polished	0.00394477317554241	filt_DRR225063_polished	DRR225063	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unknown	Phocaeicola	Phocaeicola massiliensis	polish
TAXA_168	filt_DRR225057_polished	0.00391073478760046	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	Intestinimonas	Intestinimonas timonensis	polish
TAXA_176	filt_DRR225060_polished	0.00387658647974085	filt_DRR225060_polished	DRR225060	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia sp. Marseille-P2398	polish
TAXA_169	filt_DRR225051_polished	0.00387508547982676	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unknown	Lachnospiraceae bacterium AT6	polish
TAXA_117	filt_DRR225048_polished	0.00385364438735342	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Intestinibacter	Intestinibacter bartlettii	polish
TAXA_040	filt_DRR225057_polished	0.00383897818599311	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unknown	[Clostridium] leptum	polish
TAXA_166	filt_DRR225057_polished	0.00383897818599311	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Sellimonas	Sellimonas intestinalis	polish
TAXA_131	filt_DRR225048_polished	0.00381220735093026	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus comes	polish
TAXA_090	filt_DRR225054_polished	0.00378695333496213	filt_DRR225054_polished	DRR225054	polish	Bacteria	Actinobacteria <actinobacteria>	Coriobacteriia	Eggerthellales	Eggerthellaceae	Eggerthella	Eggerthella lenta	polish
TAXA_189	filt_DRR225063_polished	0.00373931623931624	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Oscillospiraceae	Oscillibacter	Oscillibacter sp. PEA192	polish
TAXA_150	filt_DRR225060_polished	0.00371727470660082	filt_DRR225060_polished	DRR225060	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-H27	polish
TAXA_049	filt_DRR225057_polished	0.00362370838117107	filt_DRR225057_polished	DRR225057	polish	Bacteria	Actinobacteria <actinobacteria>	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	polish
TAXA_050	filt_DRR225051_polished	0.00359015272395715	filt_DRR225051_polished	DRR225051	polish	Bacteria	Actinobacteria <actinobacteria>	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium catenulatum	polish
TAXA_041	filt_DRR225057_polished	0.00358783008036739	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelatoclostridium	Erysipelatoclostridium ramosum	polish
TAXA_059	filt_DRR225060_polished	0.00345175508470076	filt_DRR225060_polished	DRR225060	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	polish
TAXA_147	filt_DRR225063_polished	0.00341058514135437	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia	Romboutsia ilealis	polish
TAXA_149	filt_DRR225060_polished	0.00339865116032075	filt_DRR225060_polished	DRR225060	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-G237	polish
TAXA_148	filt_DRR225048_polished	0.0033149629138524	filt_DRR225048_polished	DRR225048	polish	Bacteria	unknown	unknown	unknown	unknown	unknown	bacterium NLAE-zl-P872	polish
TAXA_129	filt_DRR225057_polished	0.003300803673938	filt_DRR225057_polished	DRR225057	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides johnsonii	polish
TAXA_164	filt_DRR225057_polished	0.00315729047072331	filt_DRR225057_polished	DRR225057	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter portucalensis	polish
TAXA_171	filt_DRR225057_polished	0.00312141216991963	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Clostridia	unknown	unknown	unknown	Clostridia bacterium UC5.1-1D4	polish
TAXA_163	filt_DRR225048_polished	0.00310777773173663	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. A254.MGS-108	polish
TAXA_080	filt_DRR225063_polished	0.00304076265614727	filt_DRR225063_polished	DRR225063	polish	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella wadsworthensis	polish
TAXA_061	filt_DRR225057_polished	0.00301377726750861	filt_DRR225057_polished	DRR225057	polish	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Odoribacter	Odoribacter splanchnicus	polish
TAXA_043	filt_DRR225051_polished	0.00296330066104399	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus gasseri	polish
TAXA_100	filt_DRR225054_polished	0.00293183483997068	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerotignum	Anaerotignum lactatifermentans	polish
TAXA_132	filt_DRR225063_polished	0.00291748849441157	filt_DRR225063_polished	DRR225063	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia wexlerae	polish
TAXA_162	filt_DRR225057_polished	0.00290614236509759	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Agathobaculum	Agathobaculum butyriciproducens	polish
TAXA_084	filt_DRR225054_polished	0.00287075494747129	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia hydrogenotrophica	polish
TAXA_103	filt_DRR225057_polished	0.00287026406429392	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus colihominis	polish
TAXA_132	filt_DRR225057_polished	0.00287026406429392	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia wexlerae	polish
TAXA_044	filt_DRR225051_polished	0.00284932755869615	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Lactobacillus sakei	polish
TAXA_074	filt_DRR225057_polished	0.00272675086107922	filt_DRR225057_polished	DRR225057	polish	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila wadsworthia	polish
TAXA_007	filt_DRR225060_polished	0.0027083001433806	filt_DRR225060_polished	DRR225060	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	polish
TAXA_155	filt_DRR225057_polished	0.00269087256027555	filt_DRR225057_polished	DRR225057	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	unknown	Intestinimonas	Intestinimonas butyriciproducens	polish
TAXA_131	filt_DRR225054_polished	0.00262643537747374	filt_DRR225054_polished	DRR225054	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	Coprococcus comes	polish
TAXA_188	filt_DRR225051_polished	0.00262138135400046	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus paragasseri	polish
TAXA_169	filt_DRR225048_polished	0.00261053329465877	filt_DRR225048_polished	DRR225048	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unknown	Lachnospiraceae bacterium AT6	polish
TAXA_186	filt_DRR225057_polished	0.00258323765786452	filt_DRR225057_polished	DRR225057	polish	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter freundii complex sp. CFNIH9	polish
TAXA_101	filt_DRR225051_polished	0.00250740825165261	filt_DRR225051_polished	DRR225051	polish	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia intestinalis	polish
